2075,Mephisto (1981),Drama|War,unassigned,00:00:00
2076,Blue Velvet (1986),Drama|Mystery|Thriller,unassigned,00:00:00
2077,"Journey of Natty Gann, The (1985)",Adventure|Children,unassigned,00:00:00
2078,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical,unassigned,00:00:00
2079,Kidnapped (1960),Adventure|Children|Drama,unassigned,00:00:00
2080,Lady and the Tramp (1955),Animation|Children|Comedy|Romance,unassigned,00:00:00
2081,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance,unassigned,00:00:00
2082,"Mighty Ducks, The (1992)",Children|Comedy,unassigned,00:00:00
2083,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical,unassigned,00:00:00
2084,Newsies (1992),Children|Musical,unassigned,00:00:00
2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children,unassigned,00:00:00
2086,One Magic Christmas (1985),Drama|Fantasy,unassigned,00:00:00
2087,Peter Pan (1953),Animation|Children|Fantasy|Musical,unassigned,00:00:00
2088,Popeye (1980),Adventure|Comedy|Musical,unassigned,00:00:00
2089,"Rescuers Down Under, The (1990)",Adventure|Animation|Children,unassigned,00:00:00
2090,"Rescuers, The (1977)",Adventure|Animation|Children|Crime|Drama,unassigned,00:00:00
2091,Return from Witch Mountain (1978),Children|Sci-Fi,unassigned,00:00:00
2092,"Return of Jafar, The (1994)",Adventure|Animation|Children|Fantasy|Musical|Romance,unassigned,00:00:00
2093,Return to Oz (1985),Adventure|Children|Fantasy,unassigned,00:00:00
2094,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,unassigned,00:00:00
2095,"Shaggy D.A., The (1976)",Children|Comedy,unassigned,00:00:00
2096,Sleeping Beauty (1959),Animation|Children|Musical,unassigned,00:00:00
2097,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller,unassigned,00:00:00
2098,Son of Flubber (1963),Children|Comedy,unassigned,00:00:00
2099,Song of the South (1946),Adventure|Animation|Children|Musical,unassigned,00:00:00
2100,Splash (1984),Comedy|Fantasy|Romance,unassigned,00:00:00
2101,Squanto: A Warrior's Tale (1994),Adventure|Drama,unassigned,00:00:00
2102,Steamboat Willie (1928),Animation|Children|Comedy|Musical,unassigned,00:00:00
2103,Tall Tale (1995),Adventure|Children|Fantasy|Western,unassigned,00:00:00
2104,Tex (1982),Drama,unassigned,00:00:00
2105,Tron (1982),Action|Adventure|Sci-Fi,unassigned,00:00:00
2106,Swing Kids (1993),Drama|War,unassigned,00:00:00
2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller,unassigned,00:00:00
2108,L.A. Story (1991),Comedy|Romance,unassigned,00:00:00
2109,"Jerk, The (1979)",Comedy,unassigned,00:00:00
2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,unassigned,00:00:00
2111,"Man with Two Brains, The (1983)",Comedy,unassigned,00:00:00
2112,Grand Canyon (1991),Crime|Drama,unassigned,00:00:00
2113,Graveyard Shift (Stephen King's Graveyard Shift) (1990),Horror|Thriller,unassigned,00:00:00
2114,"Outsiders, The (1983)",Drama,unassigned,00:00:00
2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy,unassigned,00:00:00
2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy,unassigned,00:00:00
2117,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi,unassigned,00:00:00
2118,"Dead Zone, The (1983)",Thriller,unassigned,00:00:00
2119,Maximum Overdrive (1986),Horror,unassigned,00:00:00
2120,Needful Things (1993),Drama|Horror,unassigned,00:00:00
2121,Cujo (1983),Horror|Thriller,unassigned,00:00:00
2122,Children of the Corn (1984),Horror|Thriller,unassigned,00:00:00
2123,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy,unassigned,00:00:00
2124,"Addams Family, The (1991)",Children|Comedy|Fantasy,unassigned,00:00:00
2125,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance,unassigned,00:00:00
2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller,unassigned,00:00:00
2128,Safe Men (1998),Comedy,unassigned,00:00:00
2130,Atlantic City (1980),Crime|Drama|Romance,unassigned,00:00:00
2131,Autumn Sonata (Höstsonaten) (1978),Drama,unassigned,00:00:00
2132,Who's Afraid of Virginia Woolf? (1966),Drama,unassigned,00:00:00
2133,Adventures in Babysitting (1987),Adventure|Comedy,unassigned,00:00:00
2134,Weird Science (1985),Comedy|Fantasy|Sci-Fi,unassigned,00:00:00
2135,Doctor Dolittle (1967),Adventure|Children|Musical,unassigned,00:00:00
2136,"Nutty Professor, The (1963)",Comedy|Sci-Fi,unassigned,00:00:00
2137,Charlotte's Web (1973),Animation|Children,unassigned,00:00:00
2138,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy,unassigned,00:00:00
2139,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama,unassigned,00:00:00
2140,"Dark Crystal, The (1982)",Adventure|Fantasy,unassigned,00:00:00
2141,"American Tail, An (1986)",Adventure|Animation|Children|Comedy,unassigned,00:00:00
2142,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western,unassigned,00:00:00
2143,Legend (1985),Adventure|Fantasy|Romance,unassigned,00:00:00
2144,Sixteen Candles (1984),Comedy|Romance,unassigned,00:00:00
2145,Pretty in Pink (1986),Comedy|Drama|Romance,unassigned,00:00:00
2146,St. Elmo's Fire (1985),Drama|Romance,unassigned,00:00:00
2147,"Clan of the Cave Bear, The (1986)",Adventure|Drama|Fantasy,unassigned,00:00:00
2148,House (1986),Comedy|Fantasy|Horror,unassigned,00:00:00
2149,House II: The Second Story (1987),Comedy|Fantasy|Horror,unassigned,00:00:00
2150,"Gods Must Be Crazy, The (1980)",Adventure|Comedy,unassigned,00:00:00
2151,"Gods Must Be Crazy II, The (1989)",Comedy,unassigned,00:00:00
2152,Air Bud: Golden Receiver (1998),Children|Comedy,unassigned,00:00:00
2153,"Avengers, The (1998)",Action|Adventure,unassigned,00:00:00
2154,How Stella Got Her Groove Back (1998),Drama|Romance,unassigned,00:00:00
2155,"Slums of Beverly Hills, The (1998)",Comedy|Drama,unassigned,00:00:00
2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller,unassigned,00:00:00
2160,Rosemary's Baby (1968),Drama|Horror|Thriller,unassigned,00:00:00
2161,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy,unassigned,00:00:00
2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy,unassigned,00:00:00
2163,Attack of the Killer Tomatoes! (1978),Comedy|Horror,unassigned,00:00:00
2164,Surf Nazis Must Die (1987),Action|Comedy|Drama|Horror,unassigned,00:00:00
2165,Your Friends and Neighbors (1998),Comedy|Drama,unassigned,00:00:00
2166,Return to Paradise (1998),Crime|Drama|Romance|Thriller,unassigned,00:00:00
2167,Blade (1998),Action|Horror|Thriller,unassigned,00:00:00
2168,Dance with Me (1998),Drama|Romance,unassigned,00:00:00
2169,Dead Man on Campus (1998),Comedy,unassigned,00:00:00
2170,Wrongfully Accused (1998),Action|Comedy,unassigned,00:00:00
2171,Next Stop Wonderland (1998),Comedy|Drama|Romance,unassigned,00:00:00
2173,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,unassigned,00:00:00
2174,Beetlejuice (1988),Comedy|Fantasy,unassigned,00:00:00
2176,Rope (1948),Crime|Drama|Thriller,unassigned,00:00:00
2177,Family Plot (1976),Comedy|Thriller,unassigned,00:00:00
2178,Frenzy (1972),Thriller,unassigned,00:00:00
2180,Torn Curtain (1966),Thriller,unassigned,00:00:00
2181,Marnie (1964),Drama|Mystery|Romance|Thriller,unassigned,00:00:00
2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,unassigned,00:00:00
2183,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller,unassigned,00:00:00
2184,"Trouble with Harry, The (1955)",Comedy|Mystery,unassigned,00:00:00
2186,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller,unassigned,00:00:00
2187,Stage Fright (1950),Mystery|Romance|Thriller,unassigned,00:00:00
2188,54 (1998),Drama,unassigned,00:00:00
2189,I Married A Strange Person! (1997),Animation|Comedy|Fantasy|Sci-Fi,unassigned,00:00:00
2190,Why Do Fools Fall In Love? (1998),Drama,unassigned,00:00:00
2191,"Merry War, A (1997)",Comedy,unassigned,00:00:00
2193,Willow (1988),Action|Adventure|Fantasy,unassigned,00:00:00
2194,"Untouchables, The (1987)",Action|Crime|Drama,unassigned,00:00:00
2195,Dirty Work (1998),Comedy,unassigned,00:00:00
2197,Firelight (1997),Drama,unassigned,00:00:00
2200,Under Capricorn (1949),Drama,unassigned,00:00:00
2201,"Paradine Case, The (1947)",Drama,unassigned,00:00:00
2202,Lifeboat (1944),Drama|War,unassigned,00:00:00
2203,Shadow of a Doubt (1943),Crime|Drama|Thriller,unassigned,00:00:00
2204,Saboteur (1942),Mystery|Thriller,unassigned,00:00:00
2205,Mr. & Mrs. Smith (1941),Comedy|Romance,unassigned,00:00:00
2206,Suspicion (1941),Film-Noir|Mystery|Thriller,unassigned,00:00:00
2207,Jamaica Inn (1939),Drama,unassigned,00:00:00
2208,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller,unassigned,00:00:00
2210,Sabotage (1936),Thriller,unassigned,00:00:00
2212,"Man Who Knew Too Much, The (1934)",Drama|Thriller,unassigned,00:00:00
2214,Number Seventeen (a.k.a. Number 17) (1932),Thriller,unassigned,00:00:00
2215,Rich and Strange (1931),Comedy|Romance,unassigned,00:00:00
2219,Murder! (1930),Mystery|Thriller,unassigned,00:00:00
2221,Blackmail (1929),Drama|Thriller,unassigned,00:00:00
2227,"Lodger: A Story of the London Fog, The (1927)",Crime|Drama|Thriller,unassigned,00:00:00
2231,Rounders (1998),Drama,unassigned,00:00:00
2232,Cube (1997),Horror|Mystery|Sci-Fi|Thriller,unassigned,00:00:00
2236,Simon Birch (1998),Drama,unassigned,00:00:00
2237,Without Limits (1998),Drama,unassigned,00:00:00
2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,unassigned,00:00:00
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,unassigned,00:00:00
2240,My Bodyguard (1980),Drama,unassigned,00:00:00
2241,Class (1983),Comedy,unassigned,00:00:00
2243,Broadcast News (1987),Comedy|Drama|Romance,unassigned,00:00:00
2244,"Allnighter, The (1987)",Comedy|Romance,unassigned,00:00:00
2245,Working Girl (1988),Comedy|Drama|Romance,unassigned,00:00:00
2246,Stars and Bars (1988),Action|Comedy|Romance,unassigned,00:00:00
2247,Married to the Mob (1988),Comedy,unassigned,00:00:00
2248,Say Anything... (1989),Comedy|Drama|Romance,unassigned,00:00:00
2249,My Blue Heaven (1990),Comedy,unassigned,00:00:00
2250,Men Don't Leave (1990),Drama,unassigned,00:00:00
2252,Hero (1992),Comedy|Drama,unassigned,00:00:00
2253,Toys (1992),Comedy|Fantasy,unassigned,00:00:00
2254,Choices (1981),Drama,unassigned,00:00:00
2255,Young Doctors in Love (1982),Comedy,unassigned,00:00:00
2256,Parasite (1982),Horror|Sci-Fi,unassigned,00:00:00
2257,No Small Affair (1984),Comedy|Romance,unassigned,00:00:00
2259,Blame It on Rio (1984),Comedy|Romance,unassigned,00:00:00
2260,Wisdom (1986),Crime|Drama,unassigned,00:00:00
2261,One Crazy Summer (1986),Comedy,unassigned,00:00:00
2262,About Last Night... (1986),Comedy|Drama|Romance,unassigned,00:00:00
2263,"Seventh Sign, The (1988)",Drama|Fantasy|Thriller,unassigned,00:00:00
2264,We're No Angels (1989),Comedy|Crime,unassigned,00:00:00
2265,Nothing But Trouble (1991),Adventure|Comedy,unassigned,00:00:00
2266,"Butcher's Wife, The (1991)",Comedy|Romance,unassigned,00:00:00
2267,Mortal Thoughts (1991),Mystery|Thriller,unassigned,00:00:00
2268,"Few Good Men, A (1992)",Crime|Drama|Thriller,unassigned,00:00:00
2269,Indecent Proposal (1993),Drama|Romance,unassigned,00:00:00
2271,Permanent Midnight (1998),Drama,unassigned,00:00:00
2272,One True Thing (1998),Drama,unassigned,00:00:00
2273,Rush Hour (1998),Action|Comedy|Crime|Thriller,unassigned,00:00:00
2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,unassigned,00:00:00
2276,"Soldier's Daughter Never Cries, A (1998)",Drama,unassigned,00:00:00
2278,Ronin (1998),Action|Crime|Thriller,unassigned,00:00:00
2279,Urban Legend (1998),Horror|Thriller,unassigned,00:00:00
2280,Clay Pigeons (1998),Crime,unassigned,00:00:00
2282,Pecker (1998),Comedy|Drama,unassigned,00:00:00
2283,"Sheltering Sky, The (1990)",Drama,unassigned,00:00:00
2284,Bandit Queen (1994),Drama,unassigned,00:00:00
2285,If.... (1968),Drama,unassigned,00:00:00
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,unassigned,00:00:00
2287,Them! (1954),Horror|Sci-Fi|Thriller,unassigned,00:00:00
2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,unassigned,00:00:00
2289,"Player, The (1992)",Comedy|Crime|Drama,unassigned,00:00:00
2290,Stardust Memories (1980),Comedy|Drama,unassigned,00:00:00
2291,Edward Scissorhands (1990),Drama|Fantasy|Romance,unassigned,00:00:00
2292,Overnight Delivery (1998),Comedy|Romance,unassigned,00:00:00
2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy,unassigned,00:00:00
2295,"Impostors, The (1998)",Comedy,unassigned,00:00:00
2296,"Night at the Roxbury, A (1998)",Comedy,unassigned,00:00:00
2297,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance,unassigned,00:00:00
2300,"Producers, The (1968)",Comedy,unassigned,00:00:00
2301,History of the World: Part I (1981),Comedy|Musical,unassigned,00:00:00
2302,My Cousin Vinny (1992),Comedy,unassigned,00:00:00
2303,Nashville (1975),Drama|Musical,unassigned,00:00:00
2304,Love Is the Devil (1998),Drama,unassigned,00:00:00
2305,Slam (1998),Drama,unassigned,00:00:00
2306,Holy Man (1998),Comedy,unassigned,00:00:00
2307,One Tough Cop (1998),Action|Crime,unassigned,00:00:00
2310,"Mighty, The (1998)",Drama,unassigned,00:00:00
2311,2010: The Year We Make Contact (1984),Sci-Fi,unassigned,00:00:00
2312,Children of a Lesser God (1986),Drama,unassigned,00:00:00
2313,"Elephant Man, The (1980)",Drama,unassigned,00:00:00
2314,Beloved (1998),Drama,unassigned,00:00:00
2315,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller,unassigned,00:00:00
2316,Practical Magic (1998),Drama|Fantasy|Mystery|Romance,unassigned,00:00:00
2318,Happiness (1998),Comedy|Drama,unassigned,00:00:00
2320,Apt Pupil (1998),Drama|Thriller,unassigned,00:00:00
2321,Pleasantville (1998),Comedy|Drama|Fantasy,unassigned,00:00:00
2322,Soldier (1998),Action|Sci-Fi|War,unassigned,00:00:00
2323,"Cruise, The (1998)",Documentary,unassigned,00:00:00
2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,unassigned,00:00:00
2325,Orgazmo (1997),Comedy,unassigned,00:00:00
2327,Tales from the Darkside: The Movie (1990),Fantasy|Horror|Thriller,unassigned,00:00:00
2328,Vampires (1998),Horror|Western,unassigned,00:00:00
2329,American History X (1998),Crime|Drama,unassigned,00:00:00
2330,Hands on a Hard Body (1996),Comedy|Documentary,unassigned,00:00:00
2331,Living Out Loud (1998),Comedy|Drama|Romance,unassigned,00:00:00
2333,Gods and Monsters (1998),Drama,unassigned,00:00:00
2334,"Siege, The (1998)",Action|Thriller,unassigned,00:00:00
2335,"Waterboy, The (1998)",Comedy,unassigned,00:00:00
2336,Elizabeth (1998),Drama,unassigned,00:00:00
2337,Velvet Goldmine (1998),Drama,unassigned,00:00:00
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,unassigned,00:00:00
2339,I'll Be Home For Christmas (1998),Comedy|Romance,unassigned,00:00:00
2340,Meet Joe Black (1998),Romance,unassigned,00:00:00
2342,Hard Core Logo (1996),Comedy|Drama,unassigned,00:00:00
2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,unassigned,00:00:00
2345,Desert Bloom (1986),Drama,unassigned,00:00:00
2346,"Stepford Wives, The (1975)",Mystery|Sci-Fi|Thriller,unassigned,00:00:00
2347,"Pope of Greenwich Village, The (1984)",Drama,unassigned,00:00:00
2348,Sid and Nancy (1986),Drama,unassigned,00:00:00
2349,Mona Lisa (1986),Comedy|Thriller,unassigned,00:00:00
2350,Heart Condition (1990),Comedy,unassigned,00:00:00
2351,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama,unassigned,00:00:00
2352,"Big Chill, The (1983)",Comedy|Drama,unassigned,00:00:00
2353,Enemy of the State (1998),Action|Thriller,unassigned,00:00:00
2354,"Rugrats Movie, The (1998)",Animation|Children|Comedy,unassigned,00:00:00
2355,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy,unassigned,00:00:00
2356,Celebrity (1998),Comedy,unassigned,00:00:00
2357,Central Station (Central do Brasil) (1998),Drama,unassigned,00:00:00
2359,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy,unassigned,00:00:00
2360,"Celebration, The (Festen) (1998)",Drama,unassigned,00:00:00
2361,Pink Flamingos (1972),Comedy,unassigned,00:00:00
2362,Glen or Glenda (1953),Drama,unassigned,00:00:00
2363,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi,unassigned,00:00:00
2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Action|Horror|Sci-Fi|Thriller,unassigned,00:00:00
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,unassigned,00:00:00
2366,King Kong (1933),Action|Adventure|Fantasy|Horror,unassigned,00:00:00
2367,King Kong (1976),Adventure|Fantasy|Romance|Sci-Fi|Thriller,unassigned,00:00:00
2368,King Kong Lives (1986),Adventure|Sci-Fi,unassigned,00:00:00
2369,Desperately Seeking Susan (1985),Comedy|Drama|Romance,unassigned,00:00:00
2370,"Emerald Forest, The (1985)",Action|Adventure|Drama,unassigned,00:00:00
2371,Fletch (1985),Comedy|Crime|Mystery,unassigned,00:00:00
2372,Fletch Lives (1989),Comedy,unassigned,00:00:00
2373,Red Sonja (1985),Action|Adventure|Fantasy,unassigned,00:00:00
2374,Gung Ho (1986),Comedy|Drama,unassigned,00:00:00
2375,"Money Pit, The (1986)",Comedy,unassigned,00:00:00
2376,"View to a Kill, A (1985)",Action|Adventure|Thriller,unassigned,00:00:00
2377,Lifeforce (1985),Horror|Sci-Fi,unassigned,00:00:00
2378,Police Academy (1984),Comedy|Crime,unassigned,00:00:00
2379,Police Academy 2: Their First Assignment (1985),Comedy|Crime,unassigned,00:00:00
2380,Police Academy 3: Back in Training (1986),Comedy|Crime,unassigned,00:00:00
2381,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime,unassigned,00:00:00
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy|Crime,unassigned,00:00:00
2383,Police Academy 6: City Under Siege (1989),Comedy|Crime,unassigned,00:00:00
2384,Babe: Pig in the City (1998),Adventure|Children|Drama,unassigned,00:00:00
2385,Home Fries (1998),Comedy|Romance,unassigned,00:00:00
2386,Jerry Springer: Ringmaster (1998),Comedy|Drama,unassigned,00:00:00
2387,Very Bad Things (1998),Comedy|Crime,unassigned,00:00:00
2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,unassigned,00:00:00
2389,Psycho (1998),Crime|Horror|Thriller,unassigned,00:00:00
2390,Little Voice (1998),Comedy,unassigned,00:00:00
2391,"Simple Plan, A (1998)",Crime|Drama|Thriller,unassigned,00:00:00
2392,Jack Frost (1998),Children|Comedy|Drama,unassigned,00:00:00
2393,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi,unassigned,00:00:00
2394,"Prince of Egypt, The (1998)",Animation|Musical,unassigned,00:00:00
2395,Rushmore (1998),Comedy|Drama,unassigned,00:00:00
2396,Shakespeare in Love (1998),Comedy|Drama|Romance,unassigned,00:00:00
2397,Mass Appeal (1984),Drama,unassigned,00:00:00
2398,Miracle on 34th Street (1947),Comedy|Drama,unassigned,00:00:00
2399,Santa Claus: The Movie (1985),Adventure|Children|Fantasy,unassigned,00:00:00
2400,Prancer (1989),Children|Drama|Fantasy,unassigned,00:00:00
2401,Pale Rider (1985),Western,unassigned,00:00:00
2402,Rambo: First Blood Part II (1985),Action|Adventure|Thriller,unassigned,00:00:00
2403,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller,unassigned,00:00:00
2404,Rambo III (1988),Action|Adventure|Thriller|War,unassigned,00:00:00
2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,unassigned,00:00:00
2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,unassigned,00:00:00
2407,Cocoon (1985),Comedy|Sci-Fi,unassigned,00:00:00
2408,Cocoon: The Return (1988),Comedy|Sci-Fi,unassigned,00:00:00
2409,Rocky II (1979),Action|Drama,unassigned,00:00:00
2410,Rocky III (1982),Action|Drama,unassigned,00:00:00
2411,Rocky IV (1985),Action|Drama,unassigned,00:00:00
2412,Rocky V (1990),Action|Drama,unassigned,00:00:00
2413,Clue (1985),Comedy|Crime|Mystery|Thriller,unassigned,00:00:00
2414,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller,unassigned,00:00:00
2415,Violets Are Blue... (1986),Drama|Romance,unassigned,00:00:00
2416,Back to School (1986),Comedy,unassigned,00:00:00
2417,Heartburn (1986),Comedy|Drama,unassigned,00:00:00
2418,Nothing in Common (1986),Comedy,unassigned,00:00:00
2419,Extremities (1986),Drama|Thriller,unassigned,00:00:00
2420,"Karate Kid, The (1984)",Drama,unassigned,00:00:00
2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,unassigned,00:00:00
2422,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama,unassigned,00:00:00
2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy,unassigned,00:00:00
2424,You've Got Mail (1998),Comedy|Romance,unassigned,00:00:00
2425,"General, The (1998)",Crime,unassigned,00:00:00
2427,"Thin Red Line, The (1998)",Action|Drama|War,unassigned,00:00:00
2428,"Faculty, The (1998)",Horror|Sci-Fi,unassigned,00:00:00
2429,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller,unassigned,00:00:00
2430,Mighty Joe Young (1949),Adventure|Children|Drama,unassigned,00:00:00
2431,Patch Adams (1998),Comedy|Drama,unassigned,00:00:00
2432,Stepmom (1998),Drama,unassigned,00:00:00
2433,"Civil Action, A (1998)",Drama,unassigned,00:00:00
2434,Down in the Delta (1998),Drama,unassigned,00:00:00
2435,Hurlyburly (1998),Drama,unassigned,00:00:00
2436,Tea with Mussolini (1999),Comedy|Drama|War,unassigned,00:00:00
2437,Wilde (1997),Drama,unassigned,00:00:00
2438,Outside Ozona (1998),Comedy|Drama|Thriller,unassigned,00:00:00
2439,Affliction (1997),Drama,unassigned,00:00:00
2440,Another Day in Paradise (1998),Drama,unassigned,00:00:00
2441,"Hi-Lo Country, The (1998)",Drama|Romance|Western,unassigned,00:00:00
2442,Hilary and Jackie (1998),Drama,unassigned,00:00:00
2443,Playing by Heart (1998),Drama|Romance,unassigned,00:00:00
2445,At First Sight (1999),Drama,unassigned,00:00:00
2446,In Dreams (1999),Horror|Thriller,unassigned,00:00:00
2447,Varsity Blues (1999),Comedy|Drama,unassigned,00:00:00
2448,Virus (1999),Horror|Sci-Fi,unassigned,00:00:00
2449,"Garbage Pail Kids Movie, The (1987)",Adventure|Children|Comedy,unassigned,00:00:00
2450,Howard the Duck (1986),Adventure|Comedy|Sci-Fi,unassigned,00:00:00
2451,"Gate, The (1987)",Horror,unassigned,00:00:00
2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,unassigned,00:00:00
2454,"Fly, The (1958)",Horror|Mystery|Sci-Fi,unassigned,00:00:00
2455,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller,unassigned,00:00:00
2456,"Fly II, The (1989)",Horror|Sci-Fi,unassigned,00:00:00
2457,Running Scared (1986),Action|Comedy,unassigned,00:00:00
2458,Armed and Dangerous (1986),Comedy|Crime,unassigned,00:00:00
2459,"Texas Chainsaw Massacre, The (1974)",Horror,unassigned,00:00:00
2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,unassigned,00:00:00
2461,Leatherface: Texas Chainsaw Massacre III (1990),Comedy|Horror|Thriller,unassigned,00:00:00
2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),Horror,unassigned,00:00:00
2463,Ruthless People (1986),Comedy,unassigned,00:00:00
2464,Trick or Treat (1986),Horror,unassigned,00:00:00
2465,Deadly Friend (1986),Horror,unassigned,00:00:00
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller,unassigned,00:00:00
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,unassigned,00:00:00
2469,Peggy Sue Got Married (1986),Comedy|Drama,unassigned,00:00:00
2470,Crocodile Dundee (1986),Adventure|Comedy,unassigned,00:00:00
2471,Crocodile Dundee II (1988),Action|Adventure|Comedy,unassigned,00:00:00
2472,Tough Guys (1986),Comedy,unassigned,00:00:00
2473,Soul Man (1986),Comedy,unassigned,00:00:00
2474,"Color of Money, The (1986)",Drama,unassigned,00:00:00
2475,52 Pick-Up (1986),Action|Mystery|Thriller,unassigned,00:00:00
2476,Heartbreak Ridge (1986),Action|War,unassigned,00:00:00
2478,¡Three Amigos! (1986),Comedy|Western,unassigned,00:00:00
2479,Gloria (1999),Drama|Thriller,unassigned,00:00:00
2481,My Name Is Joe (1998),Drama|Romance,unassigned,00:00:00
2482,Still Crazy (1998),Comedy|Romance,unassigned,00:00:00
2483,"Day of the Beast, The (Día de la Bestia, El) (1995)",Adventure|Comedy|Thriller,unassigned,00:00:00
2485,She's All That (1999),Comedy|Romance,unassigned,00:00:00
2486,"24 Hour Woman, The (1998)",Comedy|Drama,unassigned,00:00:00
2487,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy,unassigned,00:00:00
2488,Peeping Tom (1960),Drama|Horror|Thriller,unassigned,00:00:00
2490,Payback (1999),Action|Thriller,unassigned,00:00:00
2491,Simply Irresistible (1999),Comedy|Romance,unassigned,00:00:00
2492,20 Dates (1998),Comedy|Romance,unassigned,00:00:00
2493,"Harmonists, The (1997)",Drama,unassigned,00:00:00
2494,"Last Days, The (1998)",Documentary,unassigned,00:00:00
2495,"Fantastic Planet, The (Planète sauvage, La) (1973)",Animation|Sci-Fi,unassigned,00:00:00
2496,Blast from the Past (1999),Comedy|Romance,unassigned,00:00:00
2497,Message in a Bottle (1999),Romance,unassigned,00:00:00
2498,My Favorite Martian (1999),Comedy|Sci-Fi,unassigned,00:00:00
2499,God Said 'Ha!' (1998),Comedy,unassigned,00:00:00
2500,Jawbreaker (1999),Comedy,unassigned,00:00:00
2501,October Sky (1999),Drama,unassigned,00:00:00
2502,Office Space (1999),Comedy|Crime,unassigned,00:00:00
2504,200 Cigarettes (1999),Comedy|Drama,unassigned,00:00:00
2505,8MM (1999),Drama|Mystery|Thriller,unassigned,00:00:00
2506,"Other Sister, The (1999)",Comedy|Drama|Romance,unassigned,00:00:00
2507,Breakfast of Champions (1999),Comedy|Sci-Fi,unassigned,00:00:00
